vectorLength,actualNumComparisons,expectedNumComparisons,timeElapsed
7920,102688,102688,0.001997
7921,102702,102702,0.001959
7922,102716,102716,0.001995
7923,102730,102730,0.002028
7924,102744,102744,0.001992
7925,102758,102758,0.001994
7926,102772,102772,0.001995
7927,102786,102786,0.001995
7928,102800,102800,0.001995
7929,102814,102814,0.001995
7930,102828,102828,0.001997
7931,102842,102842,0.001996
7932,102856,102856,0.002173
7933,102870,102870,0.001997
7934,102884,102884,0.001992
7935,102898,102898,0.001963
7936,102912,102912,0.001994
7937,102926,102926,0.001994
7938,102940,102940,0.002027
7939,102954,102954,0.001995
7940,102968,102968,0.001962
7941,102982,102982,0.001995
7942,102996,102996,0.001994
7943,103010,103010,0.002029
7944,103024,103024,0.001998
7945,103038,103038,0.001957
7946,103052,103052,0.001996
7947,103066,103066,0.002028
7948,103080,103080,0.001998
7949,103094,103094,0.001993
7950,103108,103108,0.00196
7951,103122,103122,0.001994
7952,103136,103136,0.002025
7953,103150,103150,0.001994
7954,103164,103164,0.002993
7955,103178,103178,0.001961
7956,103192,103192,0.00199
7957,103206,103206,0.001994
7958,103220,103220,0.001996
7959,103234,103234,0.001996
7960,103248,103248,0.001994
7961,103262,103262,0.001995
7962,103276,103276,0.002992
7963,103290,103290,0.002027
7964,103304,103304,0.001994
7965,103318,103318,0.001995
7966,103332,103332,0.001995
7967,103346,103346,0.001995
7968,103360,103360,0.001994
7969,103374,103374,0.001961
7970,103388,103388,0.002993
7971,103402,103402,0.002022
7972,103416,103416,0.001999
7973,103430,103430,0.001995
7974,103444,103444,0.002954
7975,103458,103458,0.002031
7976,103472,103472,0.001991
7977,103486,103486,0.001987
7978,103500,103500,0.002995
7979,103514,103514,0.001959
7980,103528,103528,0.002993
7981,103542,103542,0.001995
7982,103556,103556,0.002027
7983,103570,103570,0.001994
7984,103584,103584,0.001963
7985,103598,103598,0.001998
7986,103612,103612,0.001992
7987,103626,103626,0.001995
7988,103640,103640,0.001962
7989,103654,103654,0.001995
7990,103668,103668,0.001994
7991,103682,103682,0.002029
7992,103696,103696,0.001994
7993,103710,103710,0.001958
7994,103724,103724,0.001996
7995,103738,103738,0.001995
7996,103752,103752,0.00199
7997,103766,103766,0.002
7998,103780,103780,0.001993
7999,103794,103794,0.001994
8000,103808,103808,0.001994
8001,103822,103822,0.001994
8002,103836,103836,0.001962
8003,103850,103850,0.001995
8004,103864,103864,0.002017
8005,103878,103878,0.001997
8006,103892,103892,0.001992
8007,103906,103906,0.002026
8008,103920,103920,0.001995
8009,103934,103934,0.001992
8010,103948,103948,0.001998
8011,103962,103962,0.001962
8012,103976,103976,0.001995
8013,103990,103990,0.002026
8014,104004,104004,0.002
8015,104018,104018,0.001994
8016,104032,104032,0.001997
8017,104046,104046,0.001995
8018,104060,104060,0.001994
8019,104074,104074,0.001998
8020,104088,104088,0.001993
8021,104102,104102,0.001962
8022,104116,104116,0.001995
8023,104130,104130,0.002026
8024,104144,104144,0.001996
8025,104158,104158,0.001994
8026,104172,104172,0.001962
8027,104186,104186,0.001996
8028,104200,104200,0.001994
8029,104214,104214,0.002022
8030,104228,104228,0.001994
8031,104242,104242,0.001961
8032,104256,104256,0.001996
8033,104270,104270,0.002032
8034,104284,104284,0.001994
8035,104298,104298,0.001997
8036,104312,104312,0.00196
8037,104326,104326,0.001989
8038,104340,104340,0.002992
8039,104354,104354,0.002027
8040,104368,104368,0.002959
8041,104382,104382,0.001995
8042,104396,104396,0.003025
8043,104410,104410,0.001994
8044,104424,104424,0.002992
8045,104438,104438,0.001962
8046,104452,104452,0.002993
8047,104466,104466,0.001994
8048,104480,104480,0.001994
8049,104494,104494,0.001994
8050,104508,104508,0.001962
8051,104522,104522,0.001996
8052,104536,104536,0.002027
8053,104550,104550,0.001998
8054,104564,104564,0.001997
8055,104578,104578,0.001961
8056,104592,104592,0.001995
8057,104606,104606,0.002027
8058,104620,104620,0.001987
8059,104634,104634,0.001994
8060,104648,104648,0.002991
8061,104662,104662,0.001994
8062,104676,104676,0.003024
8063,104690,104690,0.001995
8064,104704,104704,0.002959
8065,104718,104718,0.001996
8066,104732,104732,0.002027
8067,104746,104746,0.001994
8068,104760,104760,0.001995
8069,104774,104774,0.001961
8070,104788,104788,0.001995
8071,104802,104802,0.002027
8072,104816,104816,0.001992
8073,104830,104830,0.001994
8074,104844,104844,0.001995
8075,104858,104858,0.001995
8076,104872,104872,0.001997
8077,104886,104886,0.001994
8078,104900,104900,0.002993
8079,104914,104914,0.001993
8080,104928,104928,0.002
8081,104942,104942,0.001987
8082,104956,104956,0.00296
8083,104970,104970,0.001995
8084,104984,104984,0.002028
8085,104998,104998,0.001994
8086,105012,105012,0.002992
8087,105026,105026,0.001962
8088,105040,105040,0.002992
8089,105054,105054,0.002029
8090,105068,105068,0.002994
8091,105082,105082,0.001993
8092,105096,105096,0.002957
8093,105110,105110,0.001995
8094,105124,105124,0.001989
8095,105138,105138,0.002029
8096,105152,105152,0.002992
8097,105166,105166,0.00196
8098,105180,105180,0.001994
8099,105194,105194,0.001995
8100,105208,105208,0.001996
8101,105222,105222,0.001994
8102,105236,105236,0.001994
8103,105250,105250,0.001994
8104,105264,105264,0.002
8105,105278,105278,0.001991
8106,105292,105292,0.001962
8107,105306,105306,0.001995
8108,105320,105320,0.001995
8109,105334,105334,0.002026
8110,105348,105348,0.001998
8111,105362,105362,0.00196
8112,105376,105376,0.001995
8113,105390,105390,0.001995
8114,105404,105404,0.002027
8115,105418,105418,0.001994
8116,105432,105432,0.001962
8117,105446,105446,0.001995
8118,105460,105460,0.002031
8119,105474,105474,0.001991
8120,105488,105488,0.001994
8121,105502,105502,0.001963
8122,105516,105516,0.001994
8123,105530,105530,0.001995
8124,105544,105544,0.001997
8125,105558,105558,0.001993
8126,105572,105572,0.001995
8127,105586,105586,0.001994
8128,105600,105600,0.002026
8129,105614,105614,0.001994
8130,105628,105628,0.001959
8131,105642,105642,0.001995
8132,105656,105656,0.002027
8133,105670,105670,0.001994
8134,105684,105684,0.002355
8135,105698,105698,0.0026
8136,105712,105712,0.001995
8137,105726,105726,0.002993
8138,105740,105740,0.002475
8139,105754,105754,0.002511
8140,105768,105768,0.002992
8141,105782,105782,0.001202
8142,105796,105796,0.001994
8143,105810,105810,0.001995
8144,105824,105824,0.002528
8145,105838,105838,0.001995
8146,105852,105852,0.00199
8147,105866,105866,0.001995
8148,105880,105880,0.001995
8149,105894,105894,0.002027
8150,105908,105908,0.001995
8151,105922,105922,0.001994
8152,105936,105936,0.001994
8153,105950,105950,0.002993
8154,105964,105964,0.001962
8155,105978,105978,0.001995
8156,105992,105992,0.001995
8157,106006,106006,0.001995
8158,106020,106020,0.001997
8159,106034,106034,0.001994
8160,106048,106048,0.002004
8161,106062,106062,0.001996
8162,106076,106076,0.002001
8163,106090,106090,0.00199
8164,106104,106104,0.00296
8165,106118,106118,0.001994
8166,106132,106132,0.001997
8167,106146,106146,0.001988
8168,106160,106160,0.00196
8169,106174,106174,0.001995
8170,106188,106188,0.001995
8171,106202,106202,0.002027
8172,106216,106216,0.001995
8173,106230,106230,0.002959
8174,106244,106244,0.001995
8175,106258,106258,0.002027
8176,106272,106272,0.001995
8177,106286,106286,0.001991
8178,106300,106300,0.001961
8179,106314,106314,0.001994
8180,106328,106328,0.002031
8181,106342,106342,0.001998
8182,106356,106356,0.002956
8183,106370,106370,0.001994
8184,106384,106384,0.002027
8185,106398,106398,0.002001
8186,106412,106412,0.002029
8187,106426,106426,0.00196
8188,106440,106440,0.001994
8189,106454,106454,0.001995
8190,106468,106468,0.001993
8191,106482,106482,0.002991
8192,106496,106496,0.001963
8193,106511,106511,0.002992
8194,106526,106526,0.003031
8195,106541,106541,0.001991
8196,106556,106556,0.002956
8197,106571,106571,0.001995
8198,106586,106586,0.001995
8199,106601,106601,0.002027
8200,106616,106616,0.001995
8201,106631,106631,0.002959
8202,106646,106646,0.001995
8203,106661,106661,0.003024
8204,106676,106676,0.001995
8205,106691,106691,0.002992
8206,106706,106706,0.001962
8207,106721,106721,0.001994
8208,106736,106736,0.00203
8209,106751,106751,0.001995
8210,106766,106766,0.001998
8211,106781,106781,0.001995
8212,106796,106796,0.001994
8213,106811,106811,0.001997
8214,106826,106826,0.001995
8215,106841,106841,0.001959
8216,106856,106856,0.002992
8217,106871,106871,0.002028
8218,106886,106886,0.00199
8219,106901,106901,0.001994
8220,106916,106916,0.001958
8221,106931,106931,0.001995
8222,106946,106946,0.002028
8223,106961,106961,0.001994
8224,106976,106976,0.001995
8225,106991,106991,0.00296
8226,107006,107006,0.001994
8227,107021,107021,0.003025
8228,107036,107036,0.001994
8229,107051,107051,0.001964
8230,107066,107066,0.001994
8231,107081,107081,0.002032
8232,107096,107096,0.001993
8233,107111,107111,0.002
8234,107126,107126,0.001961
8235,107141,107141,0.001995
8236,107156,107156,0.003026
8237,107171,107171,0.001993
8238,107186,107186,0.002995
8239,107201,107201,0.00196
8240,107216,107216,0.001986
8241,107231,107231,0.001995
8242,107246,107246,0.001997
8243,107261,107261,0.001988
8244,107276,107276,0.002027
8245,107291,107291,0.001995
8246,107306,107306,0.001994
8247,107321,107321,0.002991
8248,107336,107336,0.001963
8249,107351,107351,0.001994
8250,107366,107366,0.001995
8251,107381,107381,0.001995
8252,107396,107396,0.002005
8253,107411,107411,0.001962
8254,107426,107426,0.001995
8255,107441,107441,0.002029
8256,107456,107456,0.00299
8257,107471,107471,0.002003
8258,107486,107486,0.002952
8259,107501,107501,0.001994
8260,107516,107516,0.001994
8261,107531,107531,0.001996
8262,107546,107546,0.00196
8263,107561,107561,0.002027
8264,107576,107576,0.001986
8265,107591,107591,0.002993
8266,107606,107606,0.001993
8267,107621,107621,0.001959
8268,107636,107636,0.001995
8269,107651,107651,0.002027
8270,107666,107666,0.001995
8271,107681,107681,0.001994
8272,107696,107696,0.00296
8273,107711,107711,0.001995
8274,107726,107726,0.001994
8275,107741,107741,0.001995
8276,107756,107756,0.001963
8277,107771,107771,0.002992
8278,107786,107786,0.001995
8279,107801,107801,0.001996
8280,107816,107816,0.001999
8281,107831,107831,0.001995
8282,107846,107846,0.001995
8283,107861,107861,0.001997
8284,107876,107876,0.001993
8285,107891,107891,0.001963
8286,107906,107906,0.002996
8287,107921,107921,0.002023
8288,107936,107936,0.001994
8289,107951,107951,0.001995
8290,107966,107966,0.001959
8291,107981,107981,0.001996
8292,107996,107996,0.002027
8293,108011,108011,0.002992
8294,108026,108026,0.001994
8295,108041,108041,0.001995
8296,108056,108056,0.001995
8297,108071,108071,0.001995
8298,108086,108086,0.001995
8299,108101,108101,0.001962
8300,108116,108116,0.001996
8301,108131,108131,0.001995
8302,108146,108146,0.002028
8303,108161,108161,0.001994
8304,108176,108176,0.00296
8305,108191,108191,0.001995
8306,108206,108206,0.001995
8307,108221,108221,0.002026
8308,108236,108236,0.001963
8309,108251,108251,0.002991
8310,108266,108266,0.00203
8311,108281,108281,0.002991
8312,108296,108296,0.001993
8313,108311,108311,0.001995
8314,108326,108326,0.001994
8315,108341,108341,0.002027
8316,108356,108356,0.003009
8317,108371,108371,0.001945
8318,108386,108386,0.001996
8319,108401,108401,0.001991
8320,108416,108416,0.001987
8321,108431,108431,0.001995
8322,108446,108446,0.001996
8323,108461,108461,0.003024
8324,108476,108476,0.001995
8325,108491,108491,0.001994
8326,108506,108506,0.001962
8327,108521,108521,0.001995
8328,108536,108536,0.002026
8329,108551,108551,0.001994
8330,108566,108566,0.002959
8331,108581,108581,0.001995
8332,108596,108596,0.002027
8333,108611,108611,0.001997
8334,108626,108626,0.001995
8335,108641,108641,0.00296
8336,108656,108656,0.001994
8337,108671,108671,0.001999
8338,108686,108686,0.002988
8339,108701,108701,0.001963
8340,108716,108716,0.002023
8341,108731,108731,0.00199
8342,108746,108746,0.002028
8343,108761,108761,0.001992
8344,108776,108776,0.001958
8345,108791,108791,0.001997
8346,108806,108806,0.001992
8347,108821,108821,0.001998
8348,108836,108836,0.001992
8349,108851,108851,0.001994
8350,108866,108866,0.003024
8351,108881,108881,0.001994
8352,108896,108896,0.001992
8353,108911,108911,0.00296
8354,108926,108926,0.001995
8355,108941,108941,0.00204
8356,108956,108956,0.001983
8357,108971,108971,0.001992
8358,108986,108986,0.001962
8359,109001,109001,0.001994
8360,109016,109016,0.003025
8361,109031,109031,0.001994
8362,109046,109046,0.001964
8363,109061,109061,0.001994
8364,109076,109076,0.002027
8365,109091,109091,0.002993
8366,109106,109106,0.001993
8367,109121,109121,0.001956
8368,109136,109136,0.002992
8369,109151,109151,0.002027
8370,109166,109166,0.001994
8371,109181,109181,0.001995
8372,109196,109196,0.001995
8373,109211,109211,0.002992
8374,109226,109226,0.002026
8375,109241,109241,0.001994
8376,109256,109256,0.001964
8377,109271,109271,0.001995
8378,109286,109286,0.002992
8379,109301,109301,0.002031
8380,109316,109316,0.002959
8381,109331,109331,0.001965
8382,109346,109346,0.001987
8383,109361,109361,0.001997
8384,109376,109376,0.001995
8385,109391,109391,0.002959
8386,109406,109406,0.001995
8387,109421,109421,0.002032
8388,109436,109436,0.002955
8389,109451,109451,0.002026
8390,109466,109466,0.001964
8391,109481,109481,0.002991
8392,109496,109496,0.001995
8393,109511,109511,0.001995
8394,109526,109526,0.001997
8395,109541,109541,0.001994
8396,109556,109556,0.001994
8397,109571,109571,0.002992
8398,109586,109586,0.002027
8399,109601,109601,0.001961
8400,109616,109616,0.001995
8401,109631,109631,0.002033
8402,109646,109646,0.002986
8403,109661,109661,0.001996
8404,109676,109676,0.001812
8405,109691,109691,0.002992
8406,109706,109706,0.00203
8407,109721,109721,0.002
8408,109736,109736,0.002954
8409,109751,109751,0.001995
8410,109766,109766,0.002022
8411,109781,109781,0.002993
8412,109796,109796,0.001997
8413,109811,109811,0.001994
8414,109826,109826,0.002992
8415,109841,109841,0.002029
8416,109856,109856,0.001999
8417,109871,109871,0.002954
8418,109886,109886,0.001996
8419,109901,109901,0.001995
8420,109916,109916,0.002026
8421,109931,109931,0.001997
8422,109946,109946,0.001994
8423,109961,109961,0.001995
8424,109976,109976,0.002029
8425,109991,109991,0.00299
8426,110006,110006,0.001962
8427,110021,110021,0.001994
8428,110036,110036,0.003029
8429,110051,110051,0.001998
8430,110066,110066,0.001996
8431,110081,110081,0.002957
8432,110096,110096,0.001995
8433,110111,110111,0.001998
8434,110126,110126,0.002989
8435,110141,110141,0.001962
8436,110156,110156,0.001995
8437,110171,110171,0.003024
8438,110186,110186,0.001995
8439,110201,110201,0.002
8440,110216,110216,0.002954
8441,110231,110231,0.001995
8442,110246,110246,0.00203
8443,110261,110261,0.002989
8444,110276,110276,0.001963
8445,110291,110291,0.001995
8446,110306,110306,0.003023
8447,110321,110321,0.001995
8448,110336,110336,0.001962
8449,110351,110351,0.003024
8450,110366,110366,0.002002
8451,110381,110381,0.001997
8452,110396,110396,0.002994
8453,110411,110411,0.001957
8454,110426,110426,0.001994
8455,110441,110441,0.003024
8456,110456,110456,0.001999
8457,110471,110471,0.001962
8458,110486,110486,0.002992
8459,110501,110501,0.001995
8460,110516,110516,0.001997
8461,110531,110531,0.00299
8462,110546,110546,0.001963
8463,110561,110561,0.001994
8464,110576,110576,0.003029
8465,110591,110591,0.001993
8466,110606,110606,0.001961
8467,110621,110621,0.001995
8468,110636,110636,0.001995
8469,110651,110651,0.003027
8470,110666,110666,0.001992
8471,110681,110681,0.001995
8472,110696,110696,0.003027
8473,110711,110711,0.001992
8474,110726,110726,0.001984
8475,110741,110741,0.002999
8476,110756,110756,0.00199
8477,110771,110771,0.001993
8478,110786,110786,0.001993
8479,110801,110801,0.00196
8480,110816,110816,0.001994
8481,110831,110831,0.002027
8482,110846,110846,0.002
8483,110861,110861,0.002952
8484,110876,110876,0.002027
8485,110891,110891,0.00199
8486,110906,110906,0.00299
8487,110921,110921,0.001994
8488,110936,110936,0.00196
8489,110951,110951,0.002992
8490,110966,110966,0.002026
8491,110981,110981,0.001992
8492,110996,110996,0.002961
8493,111011,111011,0.001997
8494,111026,111026,0.002027
8495,111041,111041,0.002995
8496,111056,111056,0.001991
8497,111071,111071,0.00196
8498,111086,111086,0.002992
8499,111101,111101,0.002028
8500,111116,111116,0.002992
8501,111131,111131,0.001994
8502,111146,111146,0.001995
8503,111161,111161,0.002027
8504,111176,111176,0.001995
8505,111191,111191,0.001991
8506,111206,111206,0.002962
8507,111221,111221,0.001993
8508,111236,111236,0.002027
8509,111251,111251,0.001992
8510,111266,111266,0.001995
8511,111281,111281,0.002018
8512,111296,111296,0.003008
8513,111311,111311,0.001993
8514,111326,111326,0.001995
8515,111341,111341,0.00296
8516,111356,111356,0.001994
8517,111371,111371,0.002028
8518,111386,111386,0.002991
8519,111401,111401,0.001962
8520,111416,111416,0.002031
8521,111431,111431,0.00199
8522,111446,111446,0.001997
8523,111461,111461,0.001997
8524,111476,111476,0.002958
8525,111491,111491,0.001994
8526,111506,111506,0.002026
8527,111521,111521,0.002992
8528,111536,111536,0.001963
8529,111551,111551,0.001998
8530,111566,111566,0.003021
8531,111581,111581,0.001996
8532,111596,111596,0.001988
8533,111611,111611,0.00296
8534,111626,111626,0.001994
8535,111641,111641,0.002028
8536,111656,111656,0.002991
8537,111671,111671,0.001962
8538,111686,111686,0.001995
8539,111701,111701,0.003027
8540,111716,111716,0.001992
8541,111731,111731,0.001989
8542,111746,111746,0.00296
8543,111761,111761,0.001995
8544,111776,111776,0.001997
8545,111791,111791,0.001993
8546,111806,111806,0.001962
8547,111821,111821,0.001995
8548,111836,111836,0.001319
8549,111851,111851,0.002001
8550,111866,111866,0.001956
8551,111881,111881,0.002992
8552,111896,111896,0.001994
8553,111911,111911,0.001996
8554,111926,111926,0.002989
8555,111941,111941,0.001962
8556,111956,111956,0.002001
8557,111971,111971,0.001995
8558,111986,111986,0.002028
8559,112001,112001,0.001962
8560,112016,112016,0.001995
8561,112031,112031,0.002026
8562,112046,112046,0.001995
8563,112061,112061,0.001961
8564,112076,112076,0.002991
8565,112091,112091,0.001995
8566,112106,112106,0.002027
8567,112121,112121,0.001992
8568,112136,112136,0.00196
8569,112151,112151,0.001892
8570,112166,112166,0.003028
8571,112181,112181,0.001992
8572,112196,112196,0.00196
8573,112211,112211,0.002992
8574,112226,112226,0.002027
8575,112241,112241,0.001995
8576,112256,112256,0.002992
8577,112271,112271,0.001959
8578,112286,112286,0.001995
8579,112301,112301,0.002026
8580,112316,112316,0.002991
8581,112331,112331,0.00196
8582,112346,112346,0.001994
8583,112361,112361,0.003027
8584,112376,112376,0.001992
8585,112391,112391,0.002026
8586,112406,112406,0.001995
8587,112421,112421,0.002992
8588,112436,112436,0.002038
8589,112451,112451,0.001997
8590,112466,112466,0.002957
8591,112481,112481,0.001996
8592,112496,112496,0.002029
8593,112511,112511,0.001994
8594,112526,112526,0.00296
8595,112541,112541,0.001995
8596,112556,112556,0.002029
8597,112571,112571,0.002993
8598,112586,112586,0.001991
8599,112601,112601,0.001963
8600,112616,112616,0.001995
8601,112631,112631,0.003024
8602,112646,112646,0.001994
8603,112661,112661,0.001994
8604,112676,112676,0.002992
8605,112691,112691,0.002032
8606,112706,112706,0.001993
8607,112721,112721,0.001995
8608,112736,112736,0.002959
8609,112751,112751,0.001995
8610,112766,112766,0.001995
8611,112781,112781,0.002992
8612,112796,112796,0.001962
8613,112811,112811,0.002028
8614,112826,112826,0.002
8615,112841,112841,0.002993
8616,112856,112856,0.001988
8617,112871,112871,0.001995
8618,112886,112886,0.003026
8619,112901,112901,0.001993
8620,112916,112916,0.001995
8621,112931,112931,0.00196
8622,112946,112946,0.002992
8623,112961,112961,0.002026
8624,112976,112976,0.001995
8625,112991,112991,0.00296
8626,113006,113006,0.002992
8627,113021,113021,0.002027
8628,113036,113036,0.001992
8629,113051,113051,0.00296
8630,113066,113066,0.001995
8631,113081,113081,0.002027
8632,113096,113096,0.002991
8633,113111,113111,0.001964
8634,113126,113126,0.002002
8635,113141,113141,0.003017
8636,113156,113156,0.001995
8637,113171,113171,0.001992
8638,113186,113186,0.001994
8639,113201,113201,0.002992
8640,113216,113216,0.002027
8641,113231,113231,0.001995
8642,113246,113246,0.00296
8643,113261,113261,0.001994
8644,113276,113276,0.00199
8645,113291,113291,0.002995
8646,113306,113306,0.002957
8647,113321,113321,0.001995
8648,113336,113336,0.00203
8649,113351,113351,0.002989
8650,113366,113366,0.00296
8651,113381,113381,0.001995
8652,113396,113396,0.001995
8653,113411,113411,0.00303
8654,113426,113426,0.001991
8655,113441,113441,0.001962
8656,113456,113456,0.001994
8657,113471,113471,0.003024
8658,113486,113486,0.001995
8659,113501,113501,0.001962
8660,113516,113516,0.001995
8661,113531,113531,0.003024
8662,113546,113546,0.001995
8663,113561,113561,0.001999
8664,113576,113576,0.002029
8665,113591,113591,0.001995
8666,113606,113606,0.001996
8667,113621,113621,0.001994
8668,113636,113636,0.00296
8669,113651,113651,0.001995
8670,113666,113666,0.002027
8671,113681,113681,0.001991
8672,113696,113696,0.00296
8673,113711,113711,0.001995
8674,113726,113726,0.002027
8675,113741,113741,0.001992
8676,113756,113756,0.002999
8677,113771,113771,0.002009
8678,113786,113786,0.001994
8679,113801,113801,0.002029
8680,113816,113816,0.002992
8681,113831,113831,0.001993
8682,113846,113846,0.002027
8683,113861,113861,0.002987
8684,113876,113876,0.002997
8685,113891,113891,0.001998
8686,113906,113906,0.001963
8687,113921,113921,0.002992
8688,113936,113936,0.002026
8689,113951,113951,0.001997
8690,113966,113966,0.002958
8691,113981,113981,0.001994
8692,113996,113996,0.002029
8693,114011,114011,0.001995
8694,114026,114026,0.002993
8695,114041,114041,0.001961
8696,114056,114056,0.001995
8697,114071,114071,0.003024
8698,114086,114086,0.002004
8699,114101,114101,0.001963
8700,114116,114116,0.001994
8701,114131,114131,0.001994
8702,114146,114146,0.003031
8703,114161,114161,0.001988
8704,114176,114176,0.001995
8705,114191,114191,0.002027
8706,114206,114206,0.002992
8707,114221,114221,0.001999
8708,114236,114236,0.001968
8709,114251,114251,0.001995
8710,114266,114266,0.003026
8711,114281,114281,0.001992
8712,114296,114296,0.001987
8713,114311,114311,0.002984
8714,114326,114326,0.001999
8715,114341,114341,0.002001
8716,114356,114356,0.001992
8717,114371,114371,0.002959
8718,114386,114386,0.002993
8719,114401,114401,0.002028
8720,114416,114416,0.002031
8721,114431,114431,0.002953
8722,114446,114446,0.002993
8723,114461,114461,0.002026
8724,114476,114476,0.001997
8725,114491,114491,0.002989
8726,114506,114506,0.001962
8727,114521,114521,0.001995
8728,114536,114536,0.001994
8729,114551,114551,0.002992
8730,114566,114566,0.001962
8731,114581,114581,0.001995
8732,114596,114596,0.003024
8733,114611,114611,0.002004
8734,114626,114626,0.001964
8735,114641,114641,0.002027
8736,114656,114656,0.002994
8737,114671,114671,0.002
8738,114686,114686,0.002026
8739,114701,114701,0.002026
8740,114716,114716,0.002992
8741,114731,114731,0.001995
8742,114746,114746,0.001989
8743,114761,114761,0.001995
8744,114776,114776,0.003024
8745,114791,114791,0.001995
8746,114806,114806,0.001994
8747,114821,114821,0.00296
8748,114836,114836,0.002992
8749,114851,114851,0.002027
8750,114866,114866,0.001991
8751,114881,114881,0.003267
8752,114896,114896,0.001981
8753,114911,114911,0.002992
8754,114926,114926,0.002027
8755,114941,114941,0.002004
8756,114956,114956,0.001995
8757,114971,114971,0.002992
8758,114986,114986,0.001995
8759,115001,115001,0.001997
8760,115016,115016,0.001964
8761,115031,115031,0.002991
8762,115046,115046,0.001995
8763,115061,115061,0.001995
8764,115076,115076,0.001963
8765,115091,115091,0.001995
8766,115106,115106,0.003024
8767,115121,115121,0.001995
8768,115136,115136,0.001962
8769,115151,115151,0.001995
8770,115166,115166,0.003026
8771,115181,115181,0.001992
8772,115196,115196,0.001962
8773,115211,115211,0.002992
8774,115226,115226,0.003025
8775,115241,115241,0.002007
8776,115256,115256,0.002992
8777,115271,115271,0.002992
8778,115286,115286,0.002
8779,115301,115301,0.001999
8780,115316,115316,0.001995
8781,115331,115331,0.00296
8782,115346,115346,0.001995
8783,115361,115361,0.002
8784,115376,115376,0.001995
8785,115391,115391,0.002959
8786,115406,115406,0.002993
8787,115421,115421,0.002026
8788,115436,115436,0.001997
8789,115451,115451,0.002958
8790,115466,115466,0.002992
8791,115481,115481,0.002027
8792,115496,115496,0.002027
8793,115511,115511,0.001995
8794,115526,115526,0.00296
8795,115541,115541,0.002996
8796,115556,115556,0.002023
8797,115571,115571,0.001991
8798,115586,115586,0.001962
8799,115601,115601,0.002993
8800,115616,115616,0.001995
8801,115631,115631,0.00203
8802,115646,115646,0.001997
8803,115661,115661,0.001996
8804,115676,115676,0.003024
8805,115691,115691,0.001996
8806,115706,115706,0.001995
8807,115721,115721,0.001962
8808,115736,115736,0.002993
8809,115751,115751,0.003025
8810,115766,115766,0.001994
8811,115781,115781,0.001962
8812,115796,115796,0.001996
8813,115811,115811,0.003025
8814,115826,115826,0.002992
8815,115841,115841,0.001993
8816,115856,115856,0.001995
8817,115871,115871,0.002027
8818,115886,115886,0.002991
8819,115901,115901,0.002995
8820,115916,115916,0.00196
8821,115931,115931,0.001994
8822,115946,115946,0.001997
8823,115961,115961,0.002994
8824,115976,115976,0.002954
8825,115991,115991,0.001996
8826,116006,116006,0.002027
8827,116021,116021,0.001996
8828,116036,116036,0.002958
8829,116051,116051,0.002993
8830,116066,116066,0.002026
8831,116081,116081,0.001994
8832,116096,116096,0.002991
8833,116111,116111,0.00296
8834,116126,116126,0.001995
8835,116141,116141,0.001996
8836,116156,116156,0.002991
8837,116171,116171,0.00296
8838,116186,116186,0.001995
8839,116201,116201,0.002027
8840,116216,116216,0.002992
8841,116231,116231,0.00296
8842,116246,116246,0.001994
8843,116261,116261,0.002026
8844,116276,116276,0.001994
8845,116291,116291,0.00296
8846,116306,116306,0.002992
8847,116321,116321,0.002031
8848,116336,116336,0.001996
8849,116351,116351,0.002997
8850,116366,116366,0.002953
8851,116381,116381,0.002992
8852,116396,116396,0.002027
8853,116411,116411,0.001994
8854,116426,116426,0.001958
8855,116441,116441,0.002992
8856,116456,116456,0.003024
8857,116471,116471,0.001994
8858,116486,116486,0.001963
8859,116501,116501,0.001994
8860,116516,116516,0.003025
8861,116531,116531,0.001994
8862,116546,116546,0.001956
8863,116561,116561,0.001995
8864,116576,116576,0.003027
8865,116591,116591,0.002992
8866,116606,116606,0.001992
8867,116621,116621,0.001994
8868,116636,116636,0.00203
8869,116651,116651,0.002989
8870,116666,116666,0.002992
8871,116681,116681,0.001963
8872,116696,116696,0.001994
8873,116711,116711,0.001994
8874,116726,116726,0.002992
8875,116741,116741,0.00296
8876,116756,116756,0.001995
8877,116771,116771,0.002028
8878,116786,116786,0.001994
8879,116801,116801,0.00296
8880,116816,116816,0.002992
8881,116831,116831,0.002028
8882,116846,116846,0.002027
8883,116861,116861,0.001992
8884,116876,116876,0.001998
8885,116891,116891,0.002989
8886,116906,116906,0.002027
8887,116921,116921,0.00199
8888,116936,116936,0.001963
8889,116951,116951,0.001989
8890,116966,116966,0.003025
8891,116981,116981,0.002997
8892,116996,116996,0.001957
8893,117011,117011,0.001812
8894,117026,117026,0.002027
8895,117041,117041,0.002991
8896,117056,117056,0.00296
8897,117071,117071,0.001995
8898,117086,117086,0.002027
8899,117101,117101,0.001992
8900,117116,117116,0.002992
8901,117131,117131,0.00296
8902,117146,117146,0.001994
8903,117161,117161,0.00199
8904,117176,117176,0.001994
8905,117191,117191,0.002961
8906,117206,117206,0.001994
8907,117221,117221,0.00203
8908,117236,117236,0.001996
8909,117251,117251,0.002958
8910,117266,117266,0.002992
8911,117281,117281,0.002029
8912,117296,117296,0.001995
8913,117311,117311,0.001994
8914,117326,117326,0.00296
8915,117341,117341,0.002996
8916,117356,117356,0.002029
8917,117371,117371,0.001992
